"id","class_id","instructor","section_id","section_type","meeting_time","start_time","end_time","location","course_id","day"
2894,86944,"Amy L Tigner","001                 ","SEM                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","PH  311",32,"We"
2895,87061,"Desiree Henderson","001                 ","SEM                 ","08/27/2015 - 12/09/2015","18:00:00","20:50:00","PH  311",33,"Th"
2896,83168,"James E Warren","001                 ","SEM                 ","08/27/2015 - 12/09/2015","14:00:00","16:50:00","UH  321",34,"Th"
2897,90149,"Timothy Richardson","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",35,"TBA"
2898,89822,"James E Warren","058                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",35,"TBA"
2899,90635,"Timothy Richardson","014                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",36,"TBA"
2900,90783,"Timothy R Morris","016                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",36,"TBA"
2901,90508,"Penelope Ingram","019                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",36,"TBA"
2902,87698,"Stacy Alaimo","001                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2903,88359,"William Arce","011                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2904,87671,"Cedric May","012                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2905,90241,"Kevin L Gustafson","018                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2906,87699,"Penelope Ingram","019                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2907,87956,"Kenneth M Roemer","028                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",37,"TBA"
2908,90549,"Neill Matheson","047                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",38,"TBA"
2909,90677,"James E Warren","058                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",38,"TBA"
2910,89280,"Stacy Alaimo","001                 ","SEM                 ","08/27/2015 - 12/09/2015","18:00:00","20:50:00","PH  311",39,"We"
2911,89759,"Stacy Alaimo","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
2912,89989,"Timothy R Morris","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
2913,90871,"Kevin L Gustafson","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
2914,89820,"Penelope Ingram","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
2915,89915,"James E Warren","058                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",40,"TBA"
2916,88407,"Stacy Alaimo","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2917,90024,"Timothy Richardson","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2918,87682,"Timothy R Morris","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2919,90756,"Desiree Henderson","017                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2920,87842,"Penelope Ingram","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2921,90507,"Kenneth M Roemer","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2922,88431,"Wendy B Faris","039                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2923,87793,"Neill Matheson","047                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2924,88475,"Kevin J Porter","050                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2925,88406,"James E Warren","058                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",41,"TBA"
2926,90590,"Penelope Ingram","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
2927,89967,"Kevin J Porter","050                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
2928,90548,"Amy L Tigner","054                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",42,"TBA"
2929,88473,"Stacy Alaimo","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2930,88393,"Staff","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2931,89879,"Timothy R Morris","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2932,89968,"Kevin L Gustafson","018                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2933,87841,"Staff","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2934,88683,"Kenneth M Roemer","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2935,87862,"Staff","047                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2936,90033,"Kevin J Porter","050                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2937,88118,"Amy L Tigner","054                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2938,88471,"James E Warren","058                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",43,"TBA"
2939,90230,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",44,"TBA"
2940,90235,"Amy L Tigner","054                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",44,"TBA"
2941,87631,"Stacy Alaimo","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",45,"TBA"
2942,87697,"Penelope Ingram","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",45,"TBA"
2943,89829,"Kenneth M Roemer","028                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",45,"TBA"
2944,87961,"Amy L Tigner","054                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",45,"TBA"
2945,87630,"James E Warren","058                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",45,"TBA"
2946,90509,"Stacy Alaimo","001                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",46,"TBA"
2947,89819,"Timothy R Morris","016                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",46,"TBA"
2948,89880,"Neill Matheson","047                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",46,"TBA"
2949,90025,"Amy L Tigner","054                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",46,"TBA"
2950,85945,"Christopher Morris","001                 ","LEC                 ","08/27/2015 - 12/09/2015","10:00:00","10:50:00","COBA254",1,"MoWeFr"
2951,90604,"Ashanti J Turner","001                 ","LEC                 ","08/27/2015 - 12/09/2015",,,"TBA",1,"TBA"
2952,89384,"Andrew Hunt","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","20:20:00","PKH 227",2,"Th"
2953,81337,"Richard McMullen","001                 ","LEC                 ","08/27/2015 - 12/09/2015","17:30:00","18:20:00","NH  203",3,"MoWe"
2954,90084,"Richard McMullen","011                 ","LAB                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
2955,86211,"James P Grover","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
2956,89627,"Merlynd K Nestell","044                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",5,"TBA"
2957,84477,"Qinhong Hu","041                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
2958,84478,"Andrew Hunt","042                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
2959,84479,"Arne M Winguth","048                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
2960,84250,"Staff","049                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
2961,85349,"James P Grover","014                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2962,90343,"Hyeok Choi","031                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2963,83841,"Andrew Hunt","042                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2964,84251,"Staff","049                 ","THE                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
2965,81338,"William A Griffith","001                 ","SEM                 ","08/27/2015 - 12/09/2015","16:00:00","16:50:00","GS  100",8,"Th"
2966,90036,"Ashanti J Turner","002                 ","SEM                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
2967,85471,"James P Grover","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",9,"TBA"
2968,84589,"Andrew Hunt","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",9,"TBA"
2969,85565,"Arne M Winguth","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",9,"TBA"
2970,90616,"Andrew Hunt","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
2971,84286,"Arne M Winguth","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
2972,86474,"Staff","003                 ","IND                 ","TBA",,,"TBA",11,"TBA"
2973,86570,"Paul Chippindale","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2974,84243,"James P Grover","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2975,84558,"Jorge L Rodrigues","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2976,85633,"Melanie L Sattler","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2977,88519,"Asish R Basu","040                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2978,84245,"Qinhong Hu","041                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2979,84246,"Andrew Hunt","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2980,85542,"Merlynd K Nestell","044                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2981,84244,"Arne M Winguth","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
2982,88585,"James P Grover","014                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",12,"TBA"
2983,85632,"Melanie L Sattler","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",12,"TBA"
2984,90675,"Andrew Hunt","042                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",12,"TBA"
2985,85543,"Merlynd K Nestell","044                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",12,"TBA"
2986,86560,"Paul Chippindale","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2987,84508,"James P Grover","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2988,84449,"Jorge L Rodrigues","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2989,84509,"Melanie L Sattler","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2990,84541,"Qinhong Hu","041                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2991,84543,"Andrew Hunt","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2992,85583,"Merlynd K Nestell","044                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2993,84507,"Arne M Winguth","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2994,84440,"Staff","049                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
2995,85376,"Jorge L Rodrigues","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
2996,90344,"Melanie L Sattler","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
2997,86656,"Qinhong Hu","041                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
2998,85579,"Staff","042                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
2999,86255,"Arne M Winguth","048                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
3000,84614,"Staff","049                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
3001,89900,"Majie Fan","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3002,88608,"Asish R Basu","040                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3003,84542,"Qinhong Hu","041                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3004,86132,"Andrew Hunt","042                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3005,85279,"Merlynd K Nestell","044                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3006,84492,"Staff","046                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3007,84491,"Arne M Winguth","048                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3008,87902,"Staff","049                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3009,85550,"Jorge L Rodrigues","019                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3010,84324,"Melanie L Sattler","022                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3011,85522,"Qinhong Hu","041                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3012,85357,"Andrew Hunt","042                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3013,85608,"Merlynd K Nestell","044                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3014,87846,"Arne M Winguth","048                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3015,85631,"Staff","049                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3016,88397,"Qinhong Hu","041                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3017,87724,"Andrew Hunt","042                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3018,86655,"Merlynd K Nestell","044                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3019,84545,"Staff","046                 ","DTN                 ","TBA",,,"TBA",17,"TBA"
3020,84544,"John S Wickham","047                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3021,87769,"Arne M Winguth","048                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3022,85333,"Staff","049                 ","DTN                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
3023,83858,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",1,"TBA"
3024,83859,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",1,"TBA"
3025,83860,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",1,"TBA"
3026,83861,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",2,"TBA"
3027,83862,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3028,83863,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3029,83864,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3030,83865,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3031,83866,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3032,83867,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3033,83868,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3034,83869,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",3,"TBA"
3035,83870,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3036,83871,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3037,83872,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3038,83873,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3039,83874,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3040,83875,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3041,83876,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3042,83877,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3043,83878,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3044,83879,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3045,83880,"Staff","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3046,83881,"Staff","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3047,83882,"Staff","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3048,83883,"Staff","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3049,83884,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",4,"TBA"
3050,83885,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",5,"TBA"
3051,83886,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",5,"TBA"
3052,83887,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",6,"TBA"
3053,83888,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",7,"TBA"
3054,83889,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3055,83890,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3056,83891,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3057,83892,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3058,83893,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3059,83894,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3060,83895,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3061,83896,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3062,83897,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3063,83898,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3064,83899,"Staff","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3065,83900,"Staff","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3066,83901,"Staff","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3067,83902,"Staff","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3068,83903,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3069,83904,"Staff","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3070,83905,"Staff","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3071,83906,"Staff","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3072,83907,"Staff","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3073,83908,"Staff","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",8,"TBA"
3074,89881,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",9,"TBA"
3075,83909,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
3076,89897,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
3077,89898,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",10,"TBA"
3078,83910,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3079,83911,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3080,83912,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3081,83913,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3082,83914,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3083,83915,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3084,83916,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3085,83917,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3086,83918,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3087,83919,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3088,83920,"Staff","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3089,83921,"Staff","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3090,83922,"Staff","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3091,83923,"Staff","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3092,83924,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3093,83925,"Staff","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3094,83926,"Staff","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3095,83927,"Staff","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3096,83928,"Staff","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3097,83929,"Staff","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3098,83930,"Staff","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3099,83931,"Staff","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3100,83932,"Staff","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3101,83933,"Staff","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3102,83934,"Staff","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3103,83935,"Staff","026                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3104,83936,"Staff","027                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3105,83937,"Staff","028                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3106,83938,"Staff","029                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3107,83939,"Staff","030                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3108,83940,"Staff","031                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3109,83941,"Staff","032                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3110,83942,"Staff","033                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3111,83943,"Staff","034                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3112,83944,"Staff","035                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",11,"TBA"
3113,83945,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",12,"TBA"
3114,83950,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
3115,83951,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",13,"TBA"
3116,83952,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",14,"TBA"
3117,83953,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3118,83954,"Staff","002                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3119,83955,"Staff","003                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3120,83956,"Staff","004                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3121,83957,"Staff","005                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3122,83958,"Staff","006                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3123,83959,"Staff","007                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3124,83960,"Staff","008                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3125,83961,"Staff","009                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3126,83962,"Staff","010                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3127,83963,"Staff","011                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3128,83964,"Staff","012                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3129,83965,"Staff","013                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3130,83966,"Staff","014                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3131,83967,"Staff","015                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3132,83968,"Staff","016                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3133,83969,"Staff","017                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3134,83970,"Staff","018                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3135,83971,"Staff","019                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3136,83972,"Staff","020                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3137,83973,"Staff","021                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3138,83974,"Staff","022                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3139,83975,"Staff","023                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3140,83976,"Staff","024                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3141,83977,"Staff","025                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",15,"TBA"
3142,83978,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",16,"TBA"
3143,83979,"Staff","001                 ","IND                 ","08/27/2015 - 12/09/2015",,,"TBA",17,"TBA"
